temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
1.0017667;0.851955;2060.9138;-6049.806;-3988.8923;576.5311;0.0;0.0;1838.265625
1.0015279;0.8431074;2060.0198;-6053.747;-3993.7273;529.5266;0.0;0.0;1838.265625
1.0013256;0.8351705;2059.2705;-6056.9395;-3997.669;487.25455;0.0;0.0;1838.265625
1.0011618;0.82814354;2058.6616;-6059.559;-4000.8975;449.7203;0.0;0.0;1838.265625
1.0010291;0.82156694;2058.2021;-6061.731;-4003.5288;414.37054;0.0;0.0;1838.265625
1.0009396;0.8154999;2057.942;-6063.586;-4005.644;381.43268;0.0;0.0;1838.265625
1.0009075;0.8096861;2057.9785;-6065.5156;-4007.537;349.29764;0.0;0.0;1838.265625
1.000961;0.80353093;2058.3638;-6067.879;-4009.5151;314.58237;0.0;0.0;1838.265625
1.0010873;0.79694265;2058.991;-6070.846;-4011.8552;276.99506;0.0;0.0;1838.265625
1.0012381;0.7899262;2059.575;-6074.4517;-4014.8767;237.13252;0.0;0.0;1838.265625
1.0013237;0.7829082;2059.7988;-6078.3184;-4018.5195;197.98206;0.0;0.0;1838.265625
1.0012914;0.7763273;2059.5466;-6081.8765;-4022.3298;162.1943;0.0;0.0;1838.265625
1.0011538;0.7707295;2058.9368;-6084.8965;-4025.9597;132.54298;0.0;0.0;1838.265625
1.000965;0.76643515;2058.2285;-6087.1543;-4028.9258;110.27713;0.0;0.0;1838.265625
1.000796;0.7631295;2057.6445;-6088.8643;-4031.2197;93.21489;0.0;0.0;1838.265625
1.0006768;0.76105434;2057.2532;-6090.199;-4032.946;82.55376;0.0;0.0;1838.265625
1.0006019;0.75975895;2056.9675;-6091.213;-4034.2454;75.98129;0.0;0.0;1838.265625
1.0005325;0.75897956;2056.6704;-6092.02;-4035.3496;72.27739;0.0;0.0;1838.265625
1.0004526;0.75904244;2056.3223;-6092.4644;-4036.142;73.32034;0.0;0.0;1838.265625
1.0003642;0.7600931;2055.9663;-6092.535;-4036.5688;79.82649;0.0;0.0;1838.265625
1.0002887;0.76157236;2055.6865;-6092.318;-4036.6313;88.543976;0.0;0.0;1838.265625
1.0002426;0.76392746;2055.526;-6091.975;-4036.4492;101.85289;0.0;0.0;1838.265625
1.0002258;0.76663303;2055.4631;-6091.6387;-4036.1755;116.89922;0.0;0.0;1838.265625
1.00022;0.7697141;2055.3716;-6091.178;-4035.8066;134.07397;0.0;0.0;1838.265625
1.0001796;0.7732948;2055.062;-6090.436;-4035.374;154.43967;0.0;0.0;1838.265625
1.0000626;0.7779745;2054.419;-6089.0957;-4034.6768;181.53343;0.0;0.0;1838.265625
0.9998619;0.7841581;2053.4482;-6086.6934;-4033.245;217.57617;0.0;0.0;1838.265625
0.9995958;0.79138523;2052.261;-6083.2637;-4031.0027;259.80685;0.0;0.0;1838.265625
0.9992996;0.80057806;2050.977;-6078.411;-4027.434;313.0714;0.0;0.0;1838.265625
0.9989971;0.8112172;2049.697;-6072.404;-4022.7068;374.30396;0.0;0.0;1838.265625
0.9987122;0.8232087;2048.5205;-6065.1685;-4016.648;442.78766;0.0;0.0;1838.265625
0.99847347;0.8364064;2047.6218;-6057.0425;-4009.4207;517.36786;0.0;0.0;1838.265625
0.99834037;0.8501476;2047.2682;-6048.541;-4001.273;593.8551;0.0;0.0;1838.265625
0.99837786;0.86366314;2047.6346;-6040.453;-3992.8184;667.6574;0.0;0.0;1838.265625
0.9985881;0.87564933;2048.6492;-6033.4385;-3984.7893;731.7298;0.0;0.0;1838.265625
0.99891996;0.885804;2050.0508;-6027.7656;-3977.7148;784.9274;0.0;0.0;1838.265625
0.9992968;0.893897;2051.5896;-6023.703;-3972.1135;826.48126;0.0;0.0;1838.265625
0.99967825;0.8993624;2053.163;-6021.165;-3968.002;853.47485;0.0;0.0;1838.265625
1.0000618;0.90249383;2054.7573;-6020.2183;-3965.461;867.5555;0.0;0.0;1838.265625
1.0004418;0.9030197;2056.3203;-6020.8496;-3964.5293;867.3297;0.0;0.0;1838.265625
1.0007992;0.90118396;2057.769;-6022.9736;-3965.2046;854.3083;0.0;0.0;1838.265625
1.0011127;0.8973325;2058.9773;-6026.367;-3967.39;830.6517;0.0;0.0;1838.265625
1.0013474;0.89150035;2059.873;-6030.5474;-3970.6743;796.6972;0.0;0.0;1838.265625
1.0015149;0.884532;2060.5547;-6035.496;-3974.9414;756.90466;0.0;0.0;1838.265625
1.0016515;0.8764439;2061.1465;-6040.982;-3979.8354;711.1171;0.0;0.0;1838.265625
1.0017732;0.867489;2061.6196;-6046.99;-3985.3706;660.78644;0.0;0.0;1838.265625
1.00184;0.8582747;2061.7686;-6053.2124;-3991.4438;609.67346;0.0;0.0;1838.265625
1.001794;0.8489907;2061.4185;-6059.0635;-3997.645;559.1744;0.0;0.0;1838.265625
1.0016205;0.8409496;2060.5806;-6064.0464;-4003.4658;516.5052;0.0;0.0;1838.265625
1.0013505;0.8345829;2059.4553;-6067.9453;-4008.49;483.6447;0.0;0.0;1838.265625
1.0010588;0.829644;2058.335;-6070.6675;-4012.3325;458.6483;0.0;0.0;1838.265625
1.0008112;0.825931;2057.4434;-6072.581;-4015.1377;439.9552;0.0;0.0;1838.265625
1.0006375;0.8238098;2056.7844;-6073.796;-4017.0115;429.57495;0.0;0.0;1838.265625
1.0004973;0.82243824;2056.1396;-6074.4316;-4018.292;423.3004;0.0;0.0;1838.265625
1.0003225;0.82239115;2055.3103;-6074.2534;-4018.943;424.69955;0.0;0.0;1838.265625
1.0000944;0.82371944;2054.351;-6073.0713;-4018.7202;433.94336;0.0;0.0;1838.265625
0.9998578;0.8266153;2053.3599;-6070.959;-4017.599;451.89566;0.0;0.0;1838.265625
0.9995988;0.8312113;2052.1753;-6067.663;-4015.4878;479.61115;0.0;0.0;1838.265625
0.99925524;0.8375631;2050.6675;-6062.87;-4012.2026;517.65533;0.0;0.0;1838.265625
0.9988531;0.8461858;2049.0806;-6056.4937;-4007.413;568.38153;0.0;0.0;1838.265625
0.9984978;0.85653913;2047.8369;-6048.8545;-4001.0176;627.9655;0.0;0.0;1838.265625
0.99827737;0.867902;2047.1533;-6040.5737;-3993.4204;691.9966;0.0;0.0;1838.265625
