temperature;pressure;system_kinetic_energy;potential_energy;total_energy;virial;msd;diffusion
6.7814045;19.477606;13828.0625;-1284.3936;12543.669;58353.5;2.30211;0.5292207
6.765375;19.472092;13823.718;-1306.801;12516.917;58278.0;2.31763;0.5291393
6.769479;19.475214;13826.342;-1325.8623;12500.4795;58226.625;2.3334062;0.52911705
6.767676;19.470411;13831.306;-1351.8959;12479.41;58135.797;2.3494499;0.5291554
6.7719116;19.4786;13822.728;-1367.2412;12455.486;58129.258;2.3657303;0.52924615
6.7554855;19.553104;13759.987;-1321.7181;12438.27;58523.09;2.3821747;0.52937216
6.713533;19.652182;13669.961;-1252.3904;12417.57;59080.95;2.3986754;0.52950895
6.671299;19.730942;13583.783;-1198.5793;12385.203;59543.676;2.4151165;0.5296308
6.6300507;19.81656;13482.369;-1133.27;12349.099;60068.51;2.4313836;0.5297132
6.575577;19.910696;13374.413;-1058.1113;12316.302;60645.46;2.44735;0.5297294
6.532467;19.939188;13318.366;-1041.9319;12276.435;60832.453;2.4629228;0.5296608
6.5172553;19.942074;13289.695;-1050.1533;12239.542;60853.03;2.4780936;0.52950716
6.499731;19.977806;13233.558;-1026.0103;12207.547;61072.59;2.4928963;0.5292774
6.4633365;20.036499;13162.842;-979.6688;12183.173;61422.59;2.5073764;0.52898234
6.437259;20.030642;13141.536;-992.496;12149.04;61392.41;2.5216186;0.5286412
6.437845;19.994017;13154.409;-1035.9862;12118.424;61159.21;2.5357814;0.52828777
6.4456964;19.955402;13170.337;-1081.8813;12088.455;60910.56;2.5500057;0.5279515
6.449458;19.951313;13156.366;-1095.6401;12060.727;60871.883;2.5643687;0.5276479
6.430299;20.000074;13097.509;-1058.925;12038.584;61153.797;2.578878;0.5273779
6.3955145;20.06175;13023.367;-1007.3628;12016.004;61523.617;2.5935159;0.5271374
6.3621364;20.08812;12985.946;-988.5039;11997.442;61667.2;2.608277;0.52692467
6.363925;20.002249;13042.776;-1074.3103;11968.467;61133.43;2.6231322;0.5267334
6.4112167;19.867542;13149.188;-1208.5259;11940.662;60286.066;2.638047;0.5265563
6.4592257;19.77455;13221.278;-1305.8933;11915.385;59686.57;2.6530128;0.52639145
6.47643;19.778088;13206.747;-1313.5083;11893.238;59678.88;2.6680155;0.5262358
6.4474335;19.854753;13127.733;-1252.9182;11874.815;60118.4;2.6829977;0.526078
6.406378;19.92319;13048.587;-1197.0629;11851.524;60523.867;2.6979554;0.52591723
6.372703;19.965641;12992.86;-1163.0828;11829.777;60770.914;2.7129414;0.5257638
6.3561497;19.942923;12991.8125;-1186.6108;11805.202;60626.42;2.727921;0.525611
6.372955;19.848467;13046.321;-1274.5228;11771.798;60059.082;2.7428212;0.5254447
6.4034486;19.760647;13095.988;-1356.2744;11739.714;59528.523;2.757551;0.52524775
6.4181776;19.719265;13109.461;-1396.5642;11712.897;59270.15;2.772031;0.5250059
6.418383;19.69298;13112.777;-1426.4307;11686.347;59096.824;2.7862372;0.5247151
6.422253;19.669771;13115.91;-1457.0352;11658.875;58936.79;2.8002162;0.52438504
6.4184113;19.688913;13092.312;-1454.2157;11638.096;59013.13;2.8140736;0.52403605
6.4002438;19.732954;13053.789;-1431.5469;11622.242;59227.4;2.8279152;0.52368796
6.381952;19.7767;13022.644;-1412.9174;11609.726;59426.48;2.841823;0.52335596
6.3699036;19.809204;13007.439;-1407.5469;11599.893;59545.977;2.855848;0.5230491
6.366663;19.830034;13008.031;-1416.0099;11592.021;59584.133;2.8700168;0.5227717
6.369543;19.860653;12998.961;-1416.2366;11582.725;59684.266;2.884371;0.522531
6.3559976;19.966255;12924.609;-1346.3152;11578.294;60238.883;2.8989675;0.5223365
6.3017306;20.115826;12817.993;-1234.2716;11583.722;61049.5;2.9138105;0.5221883
6.2642984;20.13239;12808.155;-1239.3099;11568.846;61096.53;2.9288304;0.52207315
6.288967;20.04428;12883.251;-1339.379;11543.872;60523.445;2.9439113;0.5219701
6.32695;19.983725;12934.228;-1412.7085;11521.519;60115.547;2.9589486;0.5218604
6.332949;20.004726;12909.491;-1407.4626;11502.028;60208.73;2.9738586;0.5217296
6.303509;20.079926;12832.425;-1348.4292;11483.995;60639.945;2.988564;0.5215644
6.2626324;20.131172;12774.261;-1309.5017;11464.76;60931.92;3.003006;0.5213552
6.2512045;20.094122;12788.585;-1348.7888;11439.796;60700.81;3.017157;0.5210979
6.2739024;20.015873;12839.421;-1425.8308;11413.591;60219.21;3.0310116;0.52079237
6.296382;19.982433;12853.924;-1461.5347;11392.39;60001.074;3.044599;0.5204443
6.286765;20.03098;12805.726;-1423.073;11382.653;60259.242;3.0580137;0.5200704
6.255053;20.07773;12759.027;-1386.9424;11372.085;60507.656;3.0713735;0.51969093
6.2453647;20.061092;12765.767;-1411.0217;11354.744;60378.664;3.08478;0.5193232
6.2587047;20.027674;12793.9;-1454.1011;11339.8;60134.777;3.0983298;0.51898324
6.2715597;20.004152;12812.623;-1489.6616;11322.961;59951.496;3.1120982;0.5186831
6.276065;20.0155;12796.78;-1492.4111;11304.369;59986.047;3.1260936;0.5184235
6.2563686;20.071327;12741.962;-1452.9119;11289.051;60288.887;3.1402721;0.5181967
6.2270904;20.108385;12699.955;-1429.062;11270.893;60487.008;3.1545799;0.5179934
6.2177796;20.093891;12698.607;-1451.3635;11247.244;60384.473;3.169005;0.51781124
6.221579;20.077272;12706.697;-1476.7485;11229.949;60253.766;3.183603;0.51765907
6.2243133;20.0561;12714.998;-1505.8802;11209.118;60102.957;3.1984212;0.5175439
6.226847;20.057484;12698.175;-1513.4181;11184.756;60098.195;3.2134418;0.5174625
6.2048965;20.130064;12617.068;-1454.6575;11162.41;60525.39;3.2285774;0.5174002
6.1512527;20.234041;12501.62;-1364.3684;11137.252;61156.35;3.243676;0.5173327
6.0978956;20.29604;12414.153;-1309.3473;11104.807;61554.67;3.2585676;0.51723295
6.067591;20.293928;12374.625;-1310.2356;11064.389;61585.605;3.2731194;0.5170805
6.056887;20.257687;12365.227;-1340.6653;11024.561;61411.145;3.2872713;0.51686656
6.057728;20.18926;12383.559;-1399.919;10983.64;61043.76;3.301032;0.51659346
6.0727;20.10726;12416.399;-1472.6855;10943.714;60588.457;3.3144493;0.5162694
6.086843;20.04491;12442.476;-1531.1207;10911.3545;60228.652;3.3275812;0.51590407
6.0965834;20.011702;12446.141;-1565.4401;10880.7;60036.246;3.3405132;0.51551133
6.0877852;20.05275;12399.075;-1535.823;10863.252;60259.715;3.3533707;0.5151107
