temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
0.024717344;-2.3484828;51.495155;-7452.047;-7400.552;-13054.3955;0.0;0.0;1838.2656
0.024819413;-2.3437424;51.709114;-7453.326;-7401.617;-13028.682;0.0;0.0;1838.2656
0.02492132;-2.3389838;51.922935;-7454.6084;-7402.6855;-13002.866;0.0;0.0;1838.2656
0.025023313;-2.3342636;52.136543;-7455.904;-7403.767;-12977.263;0.0;0.0;1838.2656
0.02512512;-2.3295023;52.349514;-7457.2153;-7404.8657;-12951.432;0.0;0.0;1838.2656
0.0252268;-2.324722;52.562664;-7458.535;-7405.9727;-12925.495;0.0;0.0;1838.2656
0.025328688;-2.3199594;52.77587;-7459.84;-7407.064;-12899.657;0.0;0.0;1838.2656
0.025430396;-2.3151543;52.988865;-7461.171;-7408.182;-12873.584;0.0;0.0;1838.2656
0.02553218;-2.3103163;53.201862;-7462.5073;-7409.3057;-12847.329;0.0;0.0;1838.2656
0.025633883;-2.305545;53.414368;-7463.843;-7410.428;-12821.441;0.0;0.0;1838.2656
0.025735434;-2.300712;53.62608;-7465.187;-7411.561;-12795.212;0.0;0.0;1838.2656
0.025836756;-2.2957585;53.837517;-7466.5464;-7412.709;-12768.316;0.0;0.0;1838.2656
0.025938177;-2.2909343;54.049118;-7467.9053;-7413.856;-12742.136;0.0;0.0;1838.2656
0.026039582;-2.2859476;54.26072;-7469.2646;-7415.004;-12715.059;0.0;0.0;1838.2656
0.026140997;-2.2810316;54.471783;-7470.6396;-7416.168;-12688.369;0.0;0.0;1838.2656
0.026242154;-2.27604;54.68226;-7472.0107;-7417.3286;-12661.264;0.0;0.0;1838.2656
0.026343286;-2.2711062;54.892574;-7473.3896;-7418.497;-12634.475;0.0;0.0;1838.2656
0.026444374;-2.2661054;55.103123;-7474.7695;-7419.6665;-12607.317;0.0;0.0;1838.2656
0.026545614;-2.2610645;55.314022;-7476.1646;-7420.8506;-12579.939;0.0;0.0;1838.2656
0.026646884;-2.2559936;55.524807;-7477.5586;-7422.0337;-12552.396;0.0;0.0;1838.2656
0.02674807;-2.250918;55.73564;-7478.948;-7423.2124;-12524.826;0.0;0.0;1838.2656
0.026849374;-2.2459497;55.9467;-7480.3496;-7424.403;-12497.85;0.0;0.0;1838.2656
