temperature;pressure;kinetic_energy;potential_energy;total_energy;virial;msd;diffusion;volume
1.0188558;0.8954749;2092.8892;-6024.591;-3931.7017;752.5838;0.0;0.0;1838.265625
1.0186105;0.89687717;2091.894;-6022.4263;-3930.5322;762.30725;0.0;0.0;1838.265625
1.0185343;0.8992728;2091.7434;-6019.8726;-3928.1292;775.8199;0.0;0.0;1838.265625
1.0187246;0.9012474;2092.7468;-6018.154;-3925.407;784.70264;0.0;0.0;1838.265625
1.0192186;0.90109044;2095.0322;-6018.464;-3923.4316;779.26624;0.0;0.0;1838.265625
1.0200229;0.8971165;2098.5142;-6022.117;-3923.603;750.3869;0.0;0.0;1838.265625
1.0210383;0.88867694;2102.433;-6029.578;-3927.145;696.0067;0.0;0.0;1838.265625
1.0219542;0.8762673;2105.481;-6039.9062;-3934.4253;621.4743;0.0;0.0;1838.265625
1.0224745;0.86211777;2106.7954;-6051.3237;-3944.5283;540.8136;0.0;0.0;1838.265625
1.0225418;0.8480066;2106.421;-6062.1377;-3955.7168;463.74255;0.0;0.0;1838.265625
1.0222652;0.83566356;2104.815;-6071.1396;-3966.3247;398.88498;0.0;0.0;1838.265625
1.0217649;0.82639545;2102.4675;-6077.5547;-3975.0872;352.4681;0.0;0.0;1838.265625
1.0211636;0.82059854;2099.8828;-6081.1084;-3981.2256;325.66867;0.0;0.0;1838.265625
1.0205818;0.818259;2097.495;-6082.077;-3984.582;317.54184;0.0;0.0;1838.265625
1.0200996;0.8191041;2095.5684;-6080.8975;-3985.329;326.05585;0.0;0.0;1838.265625
1.0197546;0.82195055;2094.1777;-6078.1616;-3983.984;344.53497;0.0;0.0;1838.265625
1.0195386;0.82677066;2093.275;-6074.302;-3981.0269;372.92242;0.0;0.0;1838.265625
1.0194366;0.8327658;2092.8167;-6069.782;-3976.9656;406.90115;0.0;0.0;1838.265625
1.0194443;0.83911276;2092.8262;-6065.1133;-3972.287;441.88416;0.0;0.0;1838.265625
1.0195773;0.84557307;2093.34;-6060.6934;-3967.3533;476.48358;0.0;0.0;1838.265625
1.0198321;0.85106647;2094.2944;-6057.107;-3962.8125;504.86984;0.0;0.0;1838.265625
1.0201689;0.85563123;2095.4639;-6054.4336;-3958.9697;527.70483;0.0;0.0;1838.265625
1.0205129;0.8590083;2096.5166;-6052.666;-3956.1494;544.22327;0.0;0.0;1838.265625
1.0207781;0.86146843;2097.1536;-6051.31;-3954.1565;556.5163;0.0;0.0;1838.265625
1.0209173;0.86399275;2097.2705;-6049.8516;-3952.581;570.2036;0.0;0.0;1838.265625
1.0209371;0.86651176;2096.9636;-6047.913;-3950.9495;584.7091;0.0;0.0;1838.265625
1.0208862;0.8698125;2096.4675;-6045.2324;-3948.765;603.9042;0.0;0.0;1838.265625
1.0208383;0.8738669;2096.17;-6041.9746;-3945.8047;626.85864;0.0;0.0;1838.265625
1.0209143;0.87729156;2096.5862;-6038.9795;-3942.3933;644.9123;0.0;0.0;1838.265625
1.0212353;0.8797072;2098.1348;-6037.24;-3939.1055;655.1371;0.0;0.0;1838.265625
1.021858;0.87913775;2100.8267;-6038.0864;-3937.2598;646.6129;0.0;0.0;1838.265625
1.0226928;0.8749856;2104.077;-6041.9185;-3937.8416;617.2138;0.0;0.0;1838.265625
1.023524;0.8668143;2106.952;-6048.6274;-3941.6755;566.40125;0.0;0.0;1838.265625
1.0241151;0.8565054;2108.5806;-6056.7104;-3948.13;506.29205;0.0;0.0;1838.265625
1.0243056;0.8460501;2108.4902;-6064.475;-3955.9849;448.81387;0.0;0.0;1838.265625
1.0240633;0.8371982;2106.8179;-6070.324;-3963.5063;403.34232;0.0;0.0;1838.265625
1.0235279;0.83147234;2104.3276;-6073.3906;-3969.063;376.74567;0.0;0.0;1838.265625
1.0229402;0.82936364;2101.901;-6073.8535;-3971.9526;369.9703;0.0;0.0;1838.265625
1.0224673;0.8298914;2100.0059;-6072.1875;-3972.1816;376.6706;0.0;0.0;1838.265625
1.0221475;0.83252513;2098.7136;-6069.0586;-3970.345;393.77975;0.0;0.0;1838.265625
1.0219742;0.8367083;2098.0322;-6065.0303;-3966.998;418.21198;0.0;0.0;1838.265625
1.021963;0.8412195;2098.059;-6060.7686;-3962.7095;443.03632;0.0;0.0;1838.265625
1.0221418;0.84536487;2098.8926;-6057.155;-3958.2622;464.23032;0.0;0.0;1838.265625
1.0225201;0.84812623;2100.4824;-6054.956;-3954.4736;476.2789;0.0;0.0;1838.265625
1.0230532;0.84845304;2102.641;-6054.73;-3952.0889;473.76407;0.0;0.0;1838.265625
1.0236866;0.84609234;2105.1055;-6056.752;-3951.6465;455.81644;0.0;0.0;1838.265625
1.0243396;0.84062135;2107.509;-6060.993;-3953.4841;420.83792;0.0;0.0;1838.265625
1.0249102;0.8329009;2109.4167;-6066.974;-3957.5574;374.44562;0.0;0.0;1838.265625
1.0252938;0.82386124;2110.4375;-6073.8203;-3963.3828;322.5523;0.0;0.0;1838.265625
1.0254226;0.8148981;2110.4133;-6080.394;-3969.9807;273.1708;0.0;0.0;1838.265625
1.0253052;0.8071333;2109.431;-6085.759;-3976.328;232.3144;0.0;0.0;1838.265625
1.0249826;0.8020007;2107.6714;-6089.135;-3981.4634;207.52818;0.0;0.0;1838.265625
1.0245051;0.7998097;2105.3345;-6090.002;-3984.6675;200.11919;0.0;0.0;1838.265625
1.0239227;0.8016152;2102.6624;-6087.926;-3985.2634;215.42024;0.0;0.0;1838.265625
1.0233098;0.80732226;2099.9873;-6083.003;-3983.0156;252.24353;0.0;0.0;1838.265625
1.0227566;0.81629413;2097.7039;-6075.551;-3977.847;306.28854;0.0;0.0;1838.265625
1.022362;0.827874;2096.1755;-6066.3306;-3970.155;373.20605;0.0;0.0;1838.265625
1.0221964;0.84102124;2095.62;-6056.3975;-3960.7773;446.8212;0.0;0.0;1838.265625
1.0222827;0.8541999;2096.0432;-6046.766;-3950.723;518.6525;0.0;0.0;1838.265625
1.0225816;0.8668108;2097.1838;-6038.0117;-3940.828;585.9179;0.0;0.0;1838.265625
1.0229902;0.8780171;2098.5688;-6030.512;-3931.9434;644.9484;0.0;0.0;1838.265625
1.0233805;0.88809246;2099.7566;-6023.934;-3924.1775;698.1364;0.0;0.0;1838.265625
1.0236859;0.8969072;2100.694;-6018.063;-3917.369;744.87274;0.0;0.0;1838.265625
1.0239689;0.90499413;2101.7798;-6013.052;-3911.272;787.2992;0.0;0.0;1838.265625
1.0243595;0.91124254;2103.3838;-6009.4727;-3906.0889;818.5499;0.0;0.0;1838.265625
1.0248805;0.91524595;2105.3584;-6007.704;-3902.3457;836.6788;0.0;0.0;1838.265625
1.0254077;0.9174329;2107.054;-6007.3877;-3900.3337;845.3483;0.0;0.0;1838.265625
1.0257531;0.91848373;2107.8406;-6007.716;-3899.8752;849.5702;0.0;0.0;1838.265625
1.0258298;0.9193149;2107.6362;-6007.5874;-3899.9512;854.5626;0.0;0.0;1838.265625
1.0257196;0.9212048;2106.9326;-6006.4814;-3899.5488;866.392;0.0;0.0;1838.265625
